frame_idx,timestamp,camera_id,class_name,confidence,x1,y1,x2,y2,box_area_px,track_id
163,16.197,18,knife,0.3612,2079,586,2114,698,3920,221
163,16.197,18,Bottle,0.2609,2510,586,2545,673,3045,
164,16.297,18,knife,0.4589,2080,585,2123,710,5375,221
164,16.297,18,Cigarette,0.4354,968,349,985,365,272,
164,16.297,18,Cigarette,0.3810,2071,617,2077,620,18,221
165,16.397,18,Cigarette,0.4917,2071,616,2076,619,15,221
165,16.397,18,Bottle,0.2992,2510,584,2545,672,3080,
165,16.397,18,Cigarette,0.2991,979,363,997,379,288,
165,16.397,18,knife,0.2723,2076,585,2113,696,4107,221
166,16.497,18,Cigarette,0.5294,2071,616,2076,619,15,221
166,16.497,18,Bottle,0.3255,2510,580,2546,673,3348,
166,16.497,18,knife,0.2820,2076,585,2113,700,4255,221
167,16.597,18,Cigarette,0.5970,2070,616,2075,619,15,221
167,16.597,18,Bottle,0.3449,2510,581,2546,673,3312,
167,16.597,18,knife,0.2855,2076,586,2114,700,4332,221
168,16.697,18,Cigarette,0.5839,2070,616,2076,619,18,221
168,16.697,18,knife,0.4788,2081,585,2122,702,4797,221
169,16.797,18,Cigarette,0.4710,2071,616,2076,620,20,221
169,16.797,18,knife,0.3986,2081,585,2122,702,4797,221
169,16.797,18,Cigarette,0.2967,1024,434,1045,452,378,
169,16.797,18,Cigarette,0.2893,1032,430,1053,452,462,
170,16.897,18,Cigarette,0.5549,2070,616,2076,619,18,221
170,16.897,18,knife,0.5354,2081,585,2123,701,4872,221
171,16.997,18,Cigarette,0.5373,2070,616,2077,620,28,221
172,17.097,18,Cigarette,0.7137,2071,616,2077,620,24,221
173,17.197,18,Cigarette,0.6686,2072,616,2079,620,28,221
174,17.297,18,Cigarette,0.5393,2072,617,2078,620,18,221
174,17.297,18,knife,0.2536,2078,586,2109,689,3193,221
175,17.397,18,Cigarette,0.4761,2072,617,2078,620,18,221
176,17.497,18,Cigarette,0.3958,2072,617,2078,620,18,221
177,17.597,18,knife,0.4513,2082,584,2124,705,5082,221
177,17.597,18,Cigarette,0.2861,2073,617,2079,620,18,221
178,17.697,18,knife,0.4697,2081,585,2125,706,5324,221
178,17.697,18,Cigarette,0.3835,2072,617,2078,620,18,221
179,17.797,18,knife,0.5604,2081,585,2125,706,5324,221
179,17.797,18,Cigarette,0.3829,2073,617,2079,620,18,221
179,17.797,18,Cigarette,0.2516,2085,634,2092,638,28,221
180,17.897,18,Cigarette,0.5502,2073,617,2079,620,18,221
180,17.897,18,knife,0.4988,2081,585,2125,705,5280,221
180,17.897,18,Bottle,0.2546,984,160,1009,220,1500,
181,17.997,18,Cigarette,0.5736,2073,617,2079,621,24,221
181,17.997,18,knife,0.5573,2083,584,2127,704,5280,221
182,18.097,18,knife,0.6246,2082,584,2127,704,5400,221
182,18.097,18,Cigarette,0.5808,2073,617,2079,621,24,221
183,18.197,18,Cigarette,0.5420,2073,617,2079,620,18,221
183,18.197,18,knife,0.4996,2084,584,2127,704,5160,221
183,18.197,18,Cigarette,0.3878,1043,477,1110,514,2479,258
184,18.297,18,knife,0.6503,2083,584,2127,704,5280,221
184,18.297,18,Cigarette,0.5855,2072,617,2079,621,28,221
184,18.297,18,Cigarette,0.2589,1429,609,1474,658,2205,
185,18.397,18,knife,0.5782,2082,585,2127,704,5355,221
185,18.397,18,Cigarette,0.4908,2072,617,2078,620,18,221
185,18.397,18,Cigarette,0.4295,1389,703,1419,743,1200,
186,18.497,18,knife,0.7148,2084,585,2128,703,5192,221
186,18.497,18,Cigarette,0.3776,2072,617,2078,620,18,221
186,18.497,18,Cigarette,0.3749,1122,458,1140,477,342,
187,18.597,18,Cigarette,0.7121,1474,796,1511,839,1591,
187,18.597,18,Cigarette,0.5718,1150,487,1169,512,475,
187,18.597,18,knife,0.2597,2082,585,2125,705,5160,
188,18.697,18,Cigarette,0.7728,1185,528,1208,556,644,
188,18.697,18,knife,0.7526,2081,585,2127,703,5428,221
189,18.797,18,knife,0.7397,2082,585,2128,703,5428,221
189,18.797,18,Cigarette,0.7247,1229,576,1255,598,572,
189,18.797,18,Bottle,0.3839,2510,579,2545,671,3220,
189,18.797,18,Cigarette,0.2755,2072,617,2078,620,18,221
190,18.897,18,Cigarette,0.7140,1274,621,1301,653,864,
190,18.897,18,knife,0.6984,2082,585,2127,703,5310,221
190,18.897,18,Cigarette,0.2910,2072,618,2078,621,18,221
191,18.997,18,Cigarette,0.6885,2073,618,2079,622,24,221
191,18.997,18,Cigarette,0.4829,2083,635,2091,639,32,221
191,18.997,18,Cigarette,0.4358,964,486,974,518,320,
191,18.997,18,knife,0.3924,2082,584,2125,703,5117,221
191,18.997,18,Bottle,0.2941,2370,891,2483,1149,29154,
192,19.097,18,Cigarette,0.6662,1323,847,1394,904,4047,
192,19.097,18,knife,0.6574,2082,584,2126,705,5324,221
192,19.097,18,Cigarette,0.5386,976,503,991,540,555,
192,19.097,18,Cigarette,0.4676,2074,618,2080,621,18,221
192,19.097,18,Cigarette,0.3937,2086,635,2092,639,24,221
193,19.197,18,Cigarette,0.7711,1391,940,1472,1006,5346,
193,19.197,18,knife,0.6354,2082,584,2126,704,5280,221
193,19.197,18,Cigarette,0.5625,2084,635,2092,639,32,221
193,19.197,18,knife,0.3617,1442,576,1534,704,11776,
193,19.197,18,Cigarette,0.2769,990,525,1009,566,779,
193,19.197,18,Cigarette,0.2718,2073,619,2080,622,21,221
194,19.297,18,knife,0.6279,2081,583,2128,707,5828,221
194,19.297,18,Cigarette,0.4797,1004,546,1028,594,1152,
194,19.297,18,Cigarette,0.4496,1478,1048,1573,1129,7695,
194,19.297,18,Cigarette,0.2659,2076,619,2083,623,28,221
195,19.397,18,knife,0.6464,2081,584,2128,703,5593,221
195,19.397,18,Cigarette,0.5596,2074,619,2079,625,30,221
195,19.397,18,Cigarette,0.4928,1575,1173,1698,1297,15252,
195,19.397,18,knife,0.3427,1017,562,1053,632,2520,
196,19.497,18,knife,0.6862,2085,585,2130,697,5040,221
197,19.597,18,knife,0.5680,2088,586,2129,697,4551,221
197,19.597,18,Bottle,0.2993,2509,523,2554,674,6795,
198,19.697,18,knife,0.6338,2091,585,2131,699,4560,221
198,19.697,18,Bottle,0.2750,2509,527,2554,675,6660,
199,19.797,18,knife,0.6166,2089,585,2131,700,4830,221
199,19.797,18,Bottle,0.3832,2509,533,2554,674,6345,
199,19.797,18,knife,0.3363,1115,698,1173,786,5104,
200,19.897,18,Cigarette,0.6981,1130,442,1156,466,624,
200,19.897,18,knife,0.6557,2089,585,2132,699,4902,221
200,19.897,18,Bottle,0.3449,2510,537,2554,674,6028,
201,19.997,18,Cigarette,0.6100,1162,470,1193,499,899,
201,19.997,18,knife,0.5987,2093,587,2132,695,4212,221
201,19.997,18,knife,0.3271,2099,637,2132,706,2277,221
202,20.097,18,knife,0.6397,2092,587,2132,694,4280,221
202,20.097,18,Cigarette,0.4622,1197,503,1231,541,1292,
202,20.097,18,knife,0.2698,2097,640,2132,709,2415,221
202,20.097,18,Bottle,0.2690,2514,558,2556,681,5166,
203,20.197,18,knife,0.7234,2091,587,2133,691,4368,221
203,20.197,18,Bottle,0.2817,2514,557,2555,681,5084,
204,20.297,18,knife,0.6741,2094,587,2133,691,4056,221
205,20.397,18,knife,0.6332,2096,588,2136,696,4320,221
205,20.397,18,Bottle,0.4407,951,139,977,198,1534,
206,20.497,18,knife,0.6200,2096,590,2142,696,4876,221
207,20.597,18,knife,0.2712,1007,362,1036,409,1363,321
207,20.597,18,knife,0.2671,2095,596,2125,698,3060,221
208,20.697,18,knife,0.4273,2094,595,2125,714,3689,221
209,20.797,18,Cigarette,0.5683,1081,355,1088,362,49,321
209,20.797,18,knife,0.5150,2096,598,2129,710,3696,
210,20.897,18,knife,0.4941,2103,600,2152,705,5145,387
211,20.997,18,knife,0.6373,2112,599,2152,715,4640,
211,20.997,18,Bottle,0.2805,1073,388,1157,518,10920,321
212,21.097,18,knife,0.3913,2110,600,2152,712,4704,
213,21.197,18,Cigarette,0.5567,1144,633,1160,654,336,321
213,21.197,18,knife,0.3593,2106,602,2149,722,5160,221
215,21.397,18,Bottle,0.3568,2108,601,2139,660,1829,221
216,21.497,18,Bottle,0.4672,2108,601,2137,660,1711,221
217,21.597,18,Bottle,0.4397,2109,601,2136,660,1593,221
218,21.697,18,Bottle,0.3603,2109,603,2141,659,1792,221
219,21.797,18,Bottle,0.3241,1947,646,1996,706,2940,387
219,21.797,18,Bottle,0.2920,2110,602,2144,667,2210,221
221,21.997,18,knife,0.2981,1489,990,1535,1130,6440,
222,22.097,18,Bottle,0.2736,2508,516,2555,677,7567,
222,22.097,18,Bottle,0.2509,1890,550,1961,683,9443,387
222,22.097,18,knife,0.2505,2501,1122,2525,1155,792,442
223,22.197,18,knife,0.5245,2474,994,2484,1018,240,442
223,22.197,18,Bottle,0.3737,2509,549,2555,680,6026,
224,22.297,18,Bottle,0.3446,2509,555,2555,680,5750,
225,22.397,18,Bottle,0.3685,2509,533,2554,674,6345,
225,22.397,18,knife,0.3255,2103,595,2141,708,4294,221
226,22.497,18,Bottle,0.3766,2509,523,2554,674,6795,
227,22.597,18,Bottle,0.4110,1857,730,1874,746,272,462
227,22.597,18,Bottle,0.3833,2509,529,2554,674,6525,
227,22.597,18,Bottle,0.3286,1840,513,1895,641,7040,462
227,22.597,18,knife,0.3120,2095,592,2135,716,4960,221
228,22.697,18,Bottle,0.4206,1834,509,1885,633,6324,462
228,22.697,18,Bottle,0.3672,2403,939,2454,988,2499,461
229,22.797,18,knife,0.3965,2093,592,2137,716,5456,221
230,22.897,18,knife,0.4136,1438,576,1535,708,12804,
231,22.997,18,Bottle,0.3499,2511,584,2547,671,3132,
231,22.997,18,knife,0.2749,2095,591,2139,715,5456,221
233,23.197,18,Bottle,0.2715,2510,589,2546,671,2952,
235,23.397,18,knife,0.3737,2095,592,2142,715,5781,221
235,23.397,18,Bottle,0.3675,2509,526,2555,674,6808,
236,23.497,18,knife,0.3144,2095,592,2141,715,5658,221
236,23.497,18,Bottle,0.2850,2509,595,2545,671,2736,
236,23.497,18,Bottle,0.2556,2239,964,2348,1129,17985,
237,23.597,18,Bottle,0.3067,2511,550,2556,679,5805,
237,23.597,18,Cigarette,0.2657,2392,936,2395,945,27,461
238,23.697,18,knife,0.4613,2099,594,2140,706,4592,221
238,23.697,18,Bottle,0.2835,2511,548,2556,680,5940,
239,23.797,18,knife,0.4673,2102,594,2146,708,5016,221
239,23.797,18,Bottle,0.3167,2514,554,2556,681,5334,
240,23.897,18,knife,0.3511,2104,594,2142,703,4142,221
241,23.997,18,Cigarette,0.6927,2251,1047,2273,1071,528,
241,23.997,18,knife,0.4058,2103,598,2138,703,3675,221
241,23.997,18,Bottle,0.3757,1041,187,1061,223,720,
242,24.097,18,knife,0.6278,2096,599,2135,715,4524,221
242,24.097,18,Bottle,0.4581,1039,188,1060,224,756,
242,24.097,18,Bottle,0.2585,2508,620,2540,671,1632,
243,24.197,18,knife,0.4660,2098,598,2138,710,4480,221
243,24.197,18,Bottle,0.2778,1041,188,1061,225,740,
244,24.297,18,knife,0.6392,2097,600,2135,711,4218,221
245,24.397,18,knife,0.5451,2098,597,2136,709,4256,221
245,24.397,18,Bottle,0.4090,1041,187,1061,225,760,
246,24.497,18,knife,0.5936,2099,598,2138,709,4329,221
246,24.497,18,Bottle,0.2599,1041,188,1061,224,720,
247,24.597,18,Bottle,0.3076,1041,186,1061,224,760,
247,24.597,18,knife,0.3071,2100,597,2137,708,4107,221
247,24.597,18,Bottle,0.2878,1144,286,1168,334,1152,
248,24.697,18,knife,0.3851,2098,596,2133,708,3920,221
250,24.897,18,Bottle,0.7735,1592,536,1604,573,444,462
250,24.897,18,Bottle,0.2567,1105,261,1130,305,1100,
251,24.997,18,Cigarette,0.6366,1584,540,1600,572,512,462
251,24.997,18,knife,0.3275,2094,597,2124,712,3450,221
252,25.097,18,knife,0.4691,2096,597,2128,707,3520,221
253,25.197,18,knife,0.4455,2096,597,2127,710,3503,221
254,25.297,18,knife,0.6086,2094,597,2130,697,3600,221
254,25.297,18,Bottle,0.2834,2036,804,2065,862,1682,221
254,25.297,18,knife,0.2614,2085,743,2159,821,5772,221
255,25.397,18,Bottle,0.4348,2092,599,2123,679,2480,221
256,25.497,18,knife,0.4391,2097,599,2129,704,3360,461
257,25.597,18,Bottle,0.3308,2032,668,2054,706,836,518
258,25.697,18,Cigarette,0.5056,1504,502,1517,520,234,462
258,25.697,18,Cigarette,0.4784,1505,504,1523,524,360,462
258,25.697,18,knife,0.3435,2088,597,2129,659,2542,
258,25.697,18,Bottle,0.2841,1159,222,1189,286,1920,
259,25.797,18,Cigarette,0.3646,1507,501,1525,520,342,462
259,25.797,18,Bottle,0.3275,2511,593,2547,672,2844,
259,25.797,18,knife,0.2722,2117,618,2181,646,1792,
260,25.897,18,Bottle,0.4723,2020,604,2052,638,1088,518
260,25.897,18,Cigarette,0.4640,1506,496,1521,521,375,462
260,25.897,18,Bottle,0.3448,2509,587,2547,674,3306,
261,25.997,18,Bottle,0.3815,2099,597,2122,653,1288,221
262,26.097,18,knife,0.3257,2120,608,2152,712,3328,221
263,26.197,18,knife,0.6371,2110,599,2150,711,4480,221
263,26.197,18,Bottle,0.3188,1991,576,2020,615,1131,518
264,26.297,18,Cigarette,0.3888,1482,470,1500,487,306,462
264,26.297,18,knife,0.3886,2114,605,2149,712,3745,
